GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25,VD26,VD27,VD28,VD29,VD30,VD31,VD32,VD33,VD34,VD35,VD36,VD37,VD38,VD39,VD40,VD41,VD42,VD43,VD44,VD45,VD46,VD47,VD48,VD49,VD50,VD51,VD52,VD53,VD54,VD55,VD56,VD57,VD58,VD59,VD60,VD61,VD62,VD63,VD64,VD65,VD66,VD67,VD68,VD69,VD70,VD71,VD72,VD73
1400000US18097330105,18097330105,"Census Tract 3301.05, Marion County, Indiana",5058,151,4907,4839,4084,595,9,140,0,11,68,63,19,12,17,0,2,1,3,0,0,4,0,0,1,4,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330106,18097330106,"Census Tract 3301.06, Marion County, Indiana",4232,380,3852,3784,2851,722,15,177,2,17,68,65,23,8,5,1,14,1,2,0,4,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330107,18097330107,"Census Tract 3301.07, Marion County, Indiana",6022,58,5964,5883,5441,286,7,135,6,8,81,71,27,8,24,3,1,1,0,0,1,0,0,0,1,5,0,8,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US18097330202,18097330202,"Census Tract 3302.02, Marion County, Indiana",4809,189,4620,4526,2091,2361,9,48,1,16,94,82,48,12,7,0,0,4,8,0,2,0,0,0,1,0,0,9,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330203,18097330203,"Census Tract 3302.03, Marion County, Indiana",6169,73,6096,6044,5608,322,1,109,0,4,52,51,16,8,21,0,1,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330204,18097330204,"Census Tract 3302.04, Marion County, Indiana",4919,154,4765,4695,3490,1034,11,144,5,11,70,70,29,3,24,1,6,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330205,18097330205,"Census Tract 3302.05, Marion County, Indiana",14087,243,13844,13682,12166,1185,15,265,13,38,162,152,58,20,48,1,10,5,2,0,0,1,0,0,7,0,0,9,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330300,18097330300,"Census Tract 3303, Marion County, Indiana",343,3,340,332,250,68,6,8,0,0,8,8,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330401,18097330401,"Census Tract 3304.01, Marion County, Indiana",5976,111,5865,5770,4775,856,9,120,3,7,95,89,33,10,16,0,9,10,4,0,7,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330402,18097330402,"Census Tract 3304.02, Marion County, Indiana",2630,157,2473,2411,1382,935,5,72,6,11,62,60,27,5,9,0,3,11,2,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330500,18097330500,"Census Tract 3305, Marion County, Indiana",6390,88,6302,6223,2559,3591,13,36,3,21,79,73,43,6,5,0,5,6,1,0,7,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330600,18097330600,"Census Tract 3306, Marion County, Indiana",4970,176,4794,4697,3988,632,12,44,5,16,97,89,39,23,11,4,10,0,1,0,0,0,0,1,0,0,0,8,0,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330700,18097330700,"Census Tract 3307, Marion County, Indiana",5549,192,5357,5264,4987,156,24,89,5,3,93,86,26,33,9,1,9,0,0,0,0,0,0,2,3,3,0,7,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330801,18097330801,"Census Tract 3308.01, Marion County, Indiana",8059,455,7604,7465,1407,5954,11,67,1,25,139,123,62,12,11,0,4,11,8,3,10,0,0,0,0,2,0,16,9,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330802,18097330802,"Census Tract 3308.02, Marion County, Indiana",7954,921,7033,6865,2980,3712,34,116,2,21,168,152,75,24,16,0,11,3,2,0,19,2,0,0,0,0,0,16,7,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097330900,18097330900,"Census Tract 3309, Marion County, Indiana",5579,54,5525,5465,780,4637,10,19,0,19,60,57,27,4,4,0,1,9,7,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US18097331000,18097331000,"Census Tract 3310, Marion County, Indiana",4664,44,4620,4578,280,4272,4,16,0,6,42,35,20,1,0,0,3,4,5,1,1,0,0,0,0,0,0,7,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340101,18097340101,"Census Tract 3401.01, Marion County, Indiana",4379,99,4280,4232,4065,124,9,29,0,5,48,41,9,13,10,1,2,4,0,0,0,0,0,0,1,1,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340102,18097340102,"Census Tract 3401.02, Marion County, Indiana",4082,137,3945,3869,3259,539,14,51,0,6,76,66,34,9,15,1,2,3,1,0,0,0,0,0,0,1,0,10,5,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340105,18097340105,"Census Tract 3401.05, Marion County, Indiana",8055,146,7909,7823,7318,364,11,116,1,13,86,82,46,15,14,0,3,0,0,0,0,0,0,0,1,3,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340106,18097340106,"Census Tract 3401.06, Marion County, Indiana",7197,166,7031,6893,5847,843,12,157,7,27,138,121,47,18,23,3,11,6,1,2,4,0,0,0,3,3,0,14,10,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340107,18097340107,"Census Tract 3401.07, Marion County, Indiana",5425,209,5216,5118,3760,1135,12,197,3,11,98,90,35,16,6,0,16,8,2,0,4,0,0,0,1,2,0,8,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340108,18097340108,"Census Tract 3401.08, Marion County, Indiana",3823,1130,2693,2603,1215,1302,10,72,3,1,90,85,47,4,4,0,10,1,3,0,7,0,0,3,3,3,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340200,18097340200,"Census Tract 3402, Marion County, Indiana",7436,638,6798,6657,4805,1669,15,145,3,20,141,123,57,21,15,0,15,2,3,0,4,0,0,0,0,6,0,16,9,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340300,18097340300,"Census Tract 3403, Marion County, Indiana",6874,553,6321,6189,3328,2688,7,146,1,19,132,129,73,12,8,1,4,6,6,0,4,0,0,0,7,8,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340400,18097340400,"Census Tract 3404, Marion County, Indiana",3502,262,3240,3187,2169,953,7,44,9,5,53,50,30,6,6,0,3,0,2,0,3,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340500,18097340500,"Census Tract 3405, Marion County, Indiana",4607,279,4328,4228,2014,2046,4,148,3,13,100,90,30,8,11,1,9,1,11,0,14,0,0,0,1,4,0,10,7,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340600,18097340600,"Census Tract 3406, Marion County, Indiana",5295,132,5163,5104,1469,3582,10,25,5,13,59,50,28,1,6,0,4,2,4,0,4,1,0,0,0,0,0,9,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340700,18097340700,"Census Tract 3407, Marion County, Indiana",3753,148,3605,3522,2451,1032,8,10,0,21,83,81,41,12,7,0,3,8,4,4,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340800,18097340800,"Census Tract 3408, Marion County, Indiana",1959,15,1944,1932,1911,4,4,11,0,2,12,12,3,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097340900,18097340900,"Census Tract 3409, Marion County, Indiana",9287,232,9055,8852,7468,1004,15,342,1,22,203,191,60,38,14,1,24,2,3,0,27,0,0,1,1,20,0,12,4,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097341000,18097341000,"Census Tract 3410, Marion County, Indiana",1860,12,1848,1839,1805,12,6,15,0,1,9,8,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097341100,18097341100,"Census Tract 3411, Marion County, Indiana",2287,134,2153,2105,1543,535,11,15,0,1,48,46,21,12,9,0,1,0,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097341200,18097341200,"Census Tract 3412, Marion County, Indiana",2626,28,2598,2573,260,2291,5,6,1,10,25,24,8,2,0,0,1,5,1,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097341400,18097341400,"Census Tract 3414, Marion County, Indiana",2248,483,1765,1727,1595,116,9,4,0,3,38,33,5,16,3,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097341500,18097341500,"Census Tract 3415, Marion County, Indiana",1082,93,989,971,784,174,1,2,0,10,18,18,9,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097341600,18097341600,"Census Tract 3416, Marion County, Indiana",2087,86,2001,1961,278,1655,14,9,0,5,40,34,23,2,0,0,0,6,0,0,0,0,0,0,0,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097341700,18097341700,"Census Tract 3417, Marion County, Indiana",5403,519,4884,4786,4196,536,25,27,0,2,98,96,40,26,9,0,7,2,3,0,9,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097341901,18097341901,"Census Tract 3419.01, Marion County, Indiana",6945,574,6371,6244,4383,1599,24,216,5,17,127,123,72,24,9,2,5,4,0,0,4,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1400000US18097341902,18097341902,"Census Tract 3419.02, Marion County, Indiana",3678,94,3584,3560,3270,203,3,78,2,4,24,23,16,1,2,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097342000,18097342000,"Census Tract 3420, Marion County, Indiana",3368,35,3333,3305,3067,143,10,82,0,3,28,28,11,2,9,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097342101,18097342101,"Census Tract 3421.01, Marion County, Indiana",4066,157,3909,3832,3405,319,15,79,3,11,77,69,13,10,19,4,11,0,3,0,3,2,0,0,0,4,0,8,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097342102,18097342102,"Census Tract 3421.02, Marion County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097342200,18097342200,"Census Tract 3422, Marion County, Indiana",5430,131,5299,5241,4765,416,18,27,3,12,58,57,23,23,4,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097342300,18097342300,"Census Tract 3423, Marion County, Indiana",6536,219,6317,6228,6097,97,10,16,2,6,89,86,22,38,9,2,4,3,1,0,5,1,0,1,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097342400,18097342400,"Census Tract 3424, Marion County, Indiana",1616,7,1609,1598,1585,10,3,0,0,0,11,10,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097342500,18097342500,"Census Tract 3425, Marion County, Indiana",4845,131,4714,4679,4594,58,8,15,2,2,35,28,9,12,1,2,2,0,0,0,0,0,0,1,1,0,0,7,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097342600,18097342600,"Census Tract 3426, Marion County, Indiana",3710,363,3347,3304,3149,139,6,7,1,2,43,40,13,21,4,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097350100,18097350100,"Census Tract 3501, Marion County, Indiana",1525,7,1518,1513,49,1456,3,0,0,5,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097350200,18097350200,"Census Tract 3502, Marion County, Indiana",400,0,400,397,113,280,0,4,0,0,3,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097350300,18097350300,"Census Tract 3503, Marion County, Indiana",2865,42,2823,2794,405,2367,6,9,0,7,29,21,4,4,1,0,1,6,3,0,2,0,0,0,0,0,0,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097350400,18097350400,"Census Tract 3504, Marion County, Indiana",3203,54,3149,3094,453,2624,0,12,0,5,55,48,26,1,3,0,1,14,3,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097350500,18097350500,"Census Tract 3505, Marion County, Indiana",2746,30,2716,2691,37,2642,3,3,0,6,25,18,8,5,1,0,0,3,0,0,1,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097350600,18097350600,"Census Tract 3506, Marion County, Indiana",5480,47,5433,5398,147,5226,7,7,1,10,35,28,10,1,0,0,0,5,7,4,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US18097350700,18097350700,"Census Tract 3507, Marion County, Indiana",2058,7,2051,2032,57,1970,2,0,0,3,19,18,13,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097350800,18097350800,"Census Tract 3508, Marion County, Indiana",2702,18,2684,2665,45,2607,3,2,1,7,19,10,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,9,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097350900,18097350900,"Census Tract 3509, Marion County, Indiana",2047,6,2041,2020,74,1938,3,1,0,4,21,20,6,2,0,0,0,10,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097351000,18097351000,"Census Tract 3510, Marion County, Indiana",3169,29,3140,3107,474,2612,5,7,1,8,33,23,6,1,0,0,2,12,0,0,1,0,0,0,1,0,0,8,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1400000US18097351100,18097351100,"Census Tract 3511, Marion County, Indiana",2440,16,2424,2399,52,2338,5,1,0,3,25,21,10,0,0,0,0,5,1,0,2,0,0,3,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097351200,18097351200,"Census Tract 3512, Marion County, Indiana",2997,31,2966,2949,54,2890,4,0,0,1,17,11,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097351500,18097351500,"Census Tract 3515, Marion County, Indiana",2654,48,2606,2581,403,2158,3,12,0,5,25,22,4,2,0,1,1,8,1,0,5,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097351600,18097351600,"Census Tract 3516, Marion County, Indiana",1671,28,1643,1614,265,1329,3,10,0,7,29,19,10,2,0,0,1,5,0,0,1,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097351700,18097351700,"Census Tract 3517, Marion County, Indiana",2764,19,2745,2718,148,2554,4,8,0,4,27,25,13,0,0,0,2,5,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400000US18097351900,18097351900,"Census Tract 3519, Marion County, Indiana",2392,18,2374,2353,13,2336,2,1,0,1,21,20,11,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097352100,18097352100,"Census Tract 3521, Marion County, Indiana",2871,53,2818,2784,217,2558,5,2,0,2,34,33,16,0,0,0,0,5,2,0,2,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097352300,18097352300,"Census Tract 3523, Marion County, Indiana",1769,20,1749,1741,149,1586,1,0,0,5,8,8,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097352400,18097352400,"Census Tract 3524, Marion County, Indiana",3044,102,2942,2895,2417,462,8,6,0,2,47,44,23,11,2,0,2,3,1,0,2,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097352500,18097352500,"Census Tract 3525, Marion County, Indiana",3241,133,3108,3066,2856,166,19,15,4,6,42,39,21,9,3,1,3,1,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097352600,18097352600,"Census Tract 3526, Marion County, Indiana",4815,369,4446,4348,2568,1739,17,12,0,12,98,94,49,16,8,0,6,6,0,5,3,0,0,0,0,1,0,4,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097352700,18097352700,"Census Tract 3527, Marion County, Indiana",3470,228,3242,3179,1819,1324,18,8,0,10,63,57,27,12,2,0,7,2,0,1,0,0,0,0,0,6,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097352800,18097352800,"Census Tract 3528, Marion County, Indiana",1307,26,1281,1265,22,1239,0,0,1,3,16,16,2,0,2,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097353100,18097353100,"Census Tract 3531, Marion County, Indiana",614,1,613,610,60,541,0,1,0,8,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US18097353200,18097353200,"Census Tract 3532, Marion County, Indiana",1930,26,1904,1876,813,1039,6,14,0,4,28,20,9,1,2,0,5,1,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US18097353300,18097353300,"Census Tract 3533, Marion County, Indiana",2700,65,2635,2596,1509,1024,9,43,3,8,39,35,12,9,2,1,3,0,4,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
